0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Burkina Faso,0,0,6,0,0,0,906,0,4542,2122,0,0,0,0,0,0,9195,0,0,0,0,0,0,1248,0,84,0,0,0,0,1952,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,1969,0,0,0,0,3300,0,0,0,0,0,0,5202,18604,0,0,0,13904,12226,1195,0,0,0,0,0,0,0,0,320,0,0,0,0,0,1469,0,14511,0,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,932,0,20734,10057,1661,0,0,0,0,0,0,0,0,470,1626,0,0,3263,0,0,0,0,0,0,0,0,8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831,6554,0,0,0,0,0,0,9501,0,0,0,527,0,0,0,0,0,8800,17782,0,0,0,0,0,0,0,0
Burma,0,0,0,0,0,0,2277,0,12541,4272,0,0,0,0,0,0,3378,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,4288,0,0,0,540,11506,0,0,0,0,293,0,0,0,4432,1673,4349,0,0,0,0,0,0,0,0,0,0,0,9391,7244,0,0,0,8683,0,0,0,0,0,0,0,0,0,0,5184,0,20539,0,0,0,2226,4284,11297,0,27436,0,0,0,0,0,25232,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,35454,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,5010,9389,0,0,0,3160,12516,11211,0,0,0,0,0,7620,963,900,8825,140,8578,0,0,0,0,0,0,0,0,0,9285,0,0,0,0,0,0,0,9320,0,0,0,0,0,0,3807,3288,0,0,0,351,62337,0,0,0,0,0,1832,0,0,0,0,0,7996,12948,0,0,0,0,12424,0,0,0
Burundi,0,0,0,0,0,0,0,0,763,342,0,0,0,0,0,0,7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,6070,10751,0,0,0,0,0,0,2292,0,0,0,0,0,0,808,0,0,0,0,0,6864,0,0,0,4932,0,0,0,0,3044,0,0,0,0,0,0,0,0,0,0,0,72,0,3680,0,0,0,0,11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,0,7440,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,0,0,0,594,2918,0,0,0,12732,0,0,0,0,0,0,1769,0,0,11937,0,0,5815,5995,0,0,0,0,0,0,13291,0
Cambodia,0,0,0,0,0,0,0,0,13985,4215,0,0,9927,0,0,0,7051,0,0,0,0,0,0,3104,0,1176,0,0,0,0,0,6925,0,0,0,0,26789,0,0,0,0,0,0,0,0,1612,5512,5807,0,0,0,0,0,0,0,0,0,0,0,1305,14527,0,0,0,12511,0,172,0,0,0,0,0,0,0,0,4574,0,0,25985,0,0,1918,2969,13561,0,19810,0,0,0,0,940,37764,0,0,0,9182,0,0,0,0,5556,0,0,0,0,0,0,37806,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,8152,8387,0,0,0,0,0,0,0,0,0,0,0,3220,3584,610,2746,0,4908,0,0,0,0,0,0,0,0,0,4818,0,0,4860,0,1093,0,5075,0,0,0,0,0,0,0,7149,6326,0,0,0,0,52535,0,0,0,0,0,2194,0,0,0,0,38681,5158,41793,0,0,0,0,3228,0,0,0
Cameroon,0,0,0,0,0,0,0,0,4679,3666,0,0,0,0,0,0,18035,0,2986,0,0,0,0,7124,0,660,0,0,0,0,0,9341,0,9966,9511,0,0,808,0,20463,0,0,0,0,0,2751,3526,5043,0,0,0,90,6450,0,4929,0,0,0,0,12146,30664,14784,0,0,13959,6581,4836,0,0,0,0,0,0,0,0,4044,0,0,0,0,0,6894,0,15114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232,0,0,0,0,0,0,0,0,5280,0,1472,0,0,0,0,0,0,0,0,0,0,14467,2811,0,6314,30894,9629,0,0,0,0,0,0,0,0,4357,4080,0,0,5577,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,3661,0,0,0,0,0,0,0,0,0,8798,12163,0,0,0,0,0,0,0,0,0,0,2584,0,0,0,0,0,15695,27357,0,0,0,0,0,0,0,0
Canada,0,24,25922,0,14303,0,32925,0,37681,13762,3770,8109,13647,11541,3368,4189,24223,599,1394,86,6148,4290,0,35706,0,8532,4949,0,0,15174,0,0,0,2543,5215,20287,174109,3599,0,7848,9486,7365,0,6396,0,11433,16988,13796,0,0,5681,8846,19455,0,1933,0,2975,2805,0,20252,61916,5462,0,0,48823,9333,17141,10778,2660,7681,1209,2737,701,0,1690,12079,3801,0,39160,15159,10331,13236,34758,68400,6004,96596,19026,49386,11433,0,333,58975,0,0,0,0,2348,23287,0,1833,22536,0,5133,12026,0,984,3192,26532,0,2142,2320,0,0,1610,33572,0,1060,0,1990,465,0,0,7074,0,0,54167,16180,0,0,0,24368,0,0,0,11146,0,996,0,34997,20903,11071,19900,11219,31760,42,0,0,0,0,0,0,0,787,10898,8056,2484,0,0,17516,0,4439,0,0,21654,0,53256,3972,336,35337,30036,25386,0,0,12973,66802,2155,128,0,4560,730,53426,5415,0,3463,17599,7981,105530,159748,204,1147,0,12608,13070,2592,1346,0
Cape Verde,0,0,0,0,8425,0,0,0,0,828,0,0,0,0,0,0,1932,0,0,0,0,0,0,5260,0,135,0,0,0,0,0,1320,0,0,0,0,0,0,0,3382,0,0,0,0,0,0,552,462,0,0,0,0,0,0,1200,0,0,0,0,648,4628,0,0,0,1140,0,0,0,0,0,2460,0,0,0,0,0,0,0,2576,0,0,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5993,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7286,0,0,0,0,0,0,0,0,0,0,0,2354,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,1248,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,4119,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,1409,0,0,0,0,0,0,14118,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,1832,0,0,0,0,0,0,0,25597,0,0,0,4286,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,432,744,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,5825,0,0,0,9473,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,696,0,0,0,0,0,0,1917,0,0,0,0,0,0,1000,0,0,981,15330,0,0,0,0,0,0,0,0
Chad,0,0,0,0,0,0,0,0,1359,1694,0,0,0,0,0,0,8399,0,0,0,0,0,0,958,0,0,0,0,0,0,23902,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,1213,0,0,0,0,6428,0,0,0,0,0,0,299,67883,0,0,0,6552,144,21,0,0,0,0,0,0,0,0,148,0,0,0,0,0,1017,2317,7366,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,0,0,1793,17627,0,0,0,0,0,0,0,0,0,835,445,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,1798,2278,0,0,0,0,0,0,3118,0,0,0,1386,0,0,0,0,0,3602,14795,0,0,0,0,0,0,0,0
Chile,0,0,0,0,5016,0,50689,0,15032,6584,0,510,0,2037,0,0,11836,0,0,0,12503,0,0,1394,0,1999,942,0,0,0,0,14926,0,792,0,0,0,11494,0,0,1947,6327,0,2759,879,1882,8702,8401,0,0,2476,22843,3703,2319,1838,0,0,0,0,16898,22549,0,0,0,21840,0,2405,0,9424,0,0,0,1773,0,636,5006,2248,0,0,4805,0,6158,18675,27378,0,0,849,0,0,0,0,0,0,0,0,0,259,501,0,845,0,0,0,4717,0,0,0,0,0,0,0,0,0,0,12735,0,0,0,0,0,0,0,0,0,0,22607,11138,0,0,1073,17883,0,0,0,7836,0,5563,0,3820,5976,5044,593,2835,6357,0,0,0,0,0,0,0,0,0,0,7516,1214,0,0,6522,0,0,0,0,0,0,0,0,0,24441,11861,0,0,0,0,4289,0,0,0,0,0,15259,0,0,0,3130,0,12873,98879,12513,0,0,16168,0,0,0,0
China,0,0,44547,0,0,0,74857,0,96593,41511,21574,4535,0,48696,0,0,54018,6060,0,10309,23249,3078,14723,84690,20486,28690,0,96894,0,22709,0,82707,0,5964,0,82393,0,40003,0,20702,0,15383,0,0,14696,30162,50235,47162,0,0,39934,34332,53616,5366,0,4472,10290,0,0,59198,96724,12553,0,12927,126602,24486,28497,0,12279,10588,0,10020,7685,0,13162,42133,14130,218193,0,0,0,38291,39720,86136,0,202768,61132,117559,0,0,26509,164204,0,0,13291,24175,10841,24259,5934,0,32390,0,13834,27607,0,19754,0,0,0,11588,11600,0,46928,13347,44944,0,7968,0,46514,0,0,0,0,0,21720,76133,66720,3599,0,0,53063,0,0,0,44443,0,10580,36737,168861,38754,36670,0,32049,113538,3799,1847,0,0,0,0,0,0,13101,25286,27019,8056,0,0,31470,0,14293,73389,0,30228,0,147297,17691,0,69112,63701,0,0,0,0,132910,15813,0,0,0,0,49837,16181,0,15523,0,0,94364,143421,0,23169,0,43045,102720,0,44998,0
Colombia,0,0,0,0,13073,0,36785,0,12835,14082,0,1548,0,3265,0,0,16814,0,0,0,14445,0,0,25976,0,2396,0,0,0,0,0,28996,0,0,0,25796,10360,0,0,0,6594,15826,0,0,0,0,10572,16512,0,0,9734,31128,0,0,0,0,0,0,0,18139,23468,2351,0,0,31393,0,6586,0,0,5016,0,0,5813,0,5695,8290,2040,0,0,0,0,4547,23121,30036,0,20364,3296,0,0,0,0,0,0,0,0,0,0,7209,0,1870,7331,0,0,1999,0,0,0,0,0,0,0,0,0,0,29833,0,0,0,0,0,0,0,0,0,0,31379,8229,0,0,0,15174,0,0,0,17569,0,8449,0,2623,6959,9874,0,4815,0,0,0,0,0,0,0,0,0,0,0,10633,2347,0,0,9634,0,0,0,0,0,0,0,2114,0,28131,22222,5120,0,0,0,3983,0,0,0,0,0,8109,0,0,0,0,0,18800,77089,0,0,0,32429,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,8400,0,3969,3706,0,0,0,0,0,0,12850,0,0,0,0,0,0,9714,0,483,0,0,0,88,5618,16734,0,0,0,3328,0,597,0,0,0,48,0,0,0,0,1295,1735,0,0,0,0,4353,0,0,0,0,0,0,3881,36243,0,0,0,23909,939,696,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,6844,7378,24479,0,2627,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,1839,0,21,0,0,0,0,516,0,0,186,396,0,0,0,0,0,0,0,0,0,0,18071,911,0,0,8658,7096,0,0,0,0,0,0,0,1856,2999,6015,0,0,2152,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441,6980,0,0,0,10349,5521,0,3805,0,0,0,1364,0,0,0,0,0,5674,23059,0,0,0,0,0,0,2554,0
Congo Democratic,0,0,0,0,0,0,1469,0,8077,5176,0,0,0,0,0,0,28811,0,0,0,0,0,4664,12763,0,779,0,0,354,0,0,9149,0,0,0,1646,0,372,0,0,0,0,0,0,0,1504,2571,3876,0,0,120,0,6557,0,0,0,0,0,0,8924,29174,0,0,0,34845,705,578,0,0,0,0,0,0,0,0,509,0,0,0,0,0,7370,0,19184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,4386,3817,18066,0,0,22589,4473,0,0,0,10947,0,0,0,0,0,0,0,0,3641,11913,7566,0,2374,57285,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,0,0,0,0,0,0,0,0,0,16637,8518,0,0,0,60187,0,0,2338,0,0,0,3016,0,0,40114,0,0,23852,34347,0,0,0,0,0,0,94824,30922
Costa Rica,0,0,0,0,1143,0,2095,0,2779,2076,0,0,0,1648,0,0,2236,0,0,0,992,0,0,9306,0,292,0,0,0,0,0,2216,0,0,0,7880,0,3847,0,0,0,0,0,0,0,0,1741,1676,0,0,3593,4574,0,5835,0,0,0,0,0,4137,11215,0,0,0,9867,0,0,0,18538,0,0,0,906,0,1422,1627,308,0,0,4134,0,100,9302,8589,54,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,48,0,0,0,0,0,0,0,0,0,0,0,8406,0,0,0,0,0,0,0,0,0,0,4534,2055,48620,0,0,3535,0,0,0,6293,0,930,0,1213,2565,1418,0,272,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,4164,4843,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,3403,0,5446,28090,0,0,0,19106,0,0,0,0
Cote dIvoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,3284,0,0,0,0,0,0,5589,18797,0,0,0,0,0,0,11297,0,0,0,0,25495,0,6145,0,3309,0,0,0,0,0,5287,0,0,0,1601,0,720,0,0,0,0,0,0,0,5104,13439,4512,0,0,0,2031,0,0,0,0,0,0,0,7059,10436,0,0,0,39982,0,2834,0,0,0,0,0,0,0,0,17573,1236,0,0,0,0,4751,0,25722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,6142,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,19741,0,0,0,0,0,9531,4758,0,0,0,9174,0,0,0,887,0,0,0,0,9336,2417,0,10600,8459,0,0,0,0,0,0,0,0,0,0,8485,5188,0,0,11938,0,2339,0,0,0,0,0,0,0,16683,15157,0,0,0,0,0,0,0,0,0,0,11958,0,0,0,0,0,7934,33300,0,0,0,5655,0,0,0,0
Cuba,0,0,0,0,0,0,6197,0,2156,896,0,0,0,0,0,2435,3235,0,0,0,956,0,0,4061,0,2254,0,0,0,0,0,857,0,0,0,4120,1480,1298,0,0,0,3454,0,0,0,0,3438,0,0,0,18,4471,0,1416,0,0,0,0,0,2749,2118,0,0,0,3421,0,0,0,2880,0,0,0,0,0,1344,684,1001,0,0,0,0,0,3891,4844,0,2564,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,1233,720,0,0,0,0,0,0,0,0,0,0,2526,0,0,0,0,0,0,0,115,0,0,4527,2912,0,0,0,2536,0,0,0,0,0,396,0,942,2118,2185,0,237,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,10504,0,0,0,0,2632,1516,0,0,0,0,474,0,0,0,0,0,906,0,0,0,4428,0,2364,5403,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77035,0,16050,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,635,0,0,4312,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,3112,0,0,0,0,28908,0,0,0,0,0,0,39027,0,0,0,0,7041,0,9952,0,23026,0,0,0,0,0,20938,0,0,0,2880,0,0,0,0,1895,0,0,0,0,15318,0,18255,0,0,0,3649,0,0,0,0,0,0,0,16942,48127,0,0,0,132438,0,23975,0,0,0,0,0,0,0,0,24725,2380,0,0,0,0,28913,0,82415,0,0,0,7761,0,0,0,0,0,0,0,0,8003,0,0,0,0,0,5413,17656,2825,0,0,0,0,0,2184,0,0,0,4647,0,0,0,0,0,0,0,0,0,0,64205,5126,0,0,0,38028,0,0,0,2085,0,0,0,0,37163,14104,0,23933,56134,0,0,0,0,0,0,0,0,0,0,15584,4615,0,0,22706,0,0,0,0,0,0,0,0,0,35547,40899,0,0,0,0,0,0,0,0,0,0,36473,0,0,0,0,0,88706,56168,0,0,0,9507,0,0,0,0
Denmark,0,664,4266,0,4419,0,5848,0,29950,10724,0,0,7170,7673,0,2824,41977,0,0,660,920,4958,0,5585,0,5440,0,0,0,0,0,14125,0,0,0,6913,0,2216,0,0,4720,675,0,4086,0,8737,16686,0,0,0,232,3427,7468,0,0,0,2207,0,0,22013,52749,0,0,0,60822,0,4215,0,0,3873,0,0,0,0,0,9332,6414,0,0,30158,0,12543,22754,77879,0,0,1780,5257,0,0,0,0,0,0,0,0,8646,1375,0,1220,2502,0,11656,14100,2031,0,0,0,0,0,1226,0,0,0,10280,0,0,0,0,0,0,0,0,0,0,38586,7635,0,0,0,27595,0,0,0,2764,0,0,2770,5677,21525,5045,0,7255,21207,0,0,0,0,0,0,0,0,1279,3816,4380,1106,0,0,17592,0,3024,0,0,0,0,0,0,0,66566,25265,0,0,0,0,40572,0,0,0,0,0,41658,0,0,2680,0,0,104526,60162,0,789,0,6835,0,0,0,0
Djibouti,0,0,390,0,0,0,0,0,1783,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1164,0,0,0,0,6564,0,0,0,0,10238,0,1015,16479,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,2014,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,2484,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,1706,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,3259,0,0,0,0,0,3956,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,6530,0,20240,0,5902,7193,0,0,0,20540,0,0,11516,0,0,0,3121,0,0,15169,0,2289,0,0,0,0,0,13917,0,0,0,12105,0,13780,0,0,3524,13181,0,0,0,0,3937,11522,0,0,0,12248,0,4983,940,0,0,0,0,12491,16937,0,0,0,17389,0,3494,0,5860,1990,0,792,8392,0,1169,3158,0,0,0,7179,0,2750,9645,26203,0,0,2056,0,0,0,0,0,0,0,0,0,392,1651,0,0,0,0,0,2753,0,286,0,0,0,0,0,0,0,0,20112,0,0,0,0,0,0,0,0,0,0,14267,3688,0,0,0,17733,0,0,0,14701,0,2099,0,5402,6315,5403,0,3226,5274,0,0,0,0,0,0,0,0,0,0,0,4330,0,0,1430,0,10451,0,0,17859,0,0,0,0,9486,11780,0,0,0,0,9340,0,0,0,0,0,9447,0,0,0,5853,0,13576,52222,0,0,0,26202,6870,0,0,0
Ecuador,0,0,0,0,2488,0,17809,0,11530,8374,0,330,0,2817,0,0,0,0,0,0,11932,0,0,27157,0,1127,0,0,0,0,0,20988,0,0,0,20708,15930,17197,0,0,0,9273,0,0,0,0,6270,6872,0,0,6190,0,0,0,0,0,0,0,0,11913,16778,0,0,0,21959,0,1237,0,0,0,0,0,1700,0,3320,2959,0,0,0,0,0,3314,5256,37131,0,17898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19220,0,0,0,0,0,0,0,0,0,0,15782,3753,0,0,0,12144,0,0,0,12160,0,2561,47432,5123,3807,6496,0,0,8516,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,2125,0,0,0,0,0,0,0,0,0,13665,18052,0,0,0,0,3231,0,0,0,3945,0,0,0,0,0,0,0,5617,51788,0,0,0,22607,0,0,0,0
Egypt,0,555,11127,0,6585,0,20784,0,21512,10145,1350,0,31007,18098,0,5423,15232,0,3362,0,820,3658,693,18510,0,14425,5495,0,0,945,2454,16141,0,3810,3125,4930,21079,1499,150,8617,6292,751,0,5685,520,23387,10895,9563,4188,0,0,4610,0,0,0,549,300,6275,0,18935,21214,6278,3168,0,19380,2616,8696,0,2100,8704,348,0,824,0,42,8140,805,27168,0,13159,43518,7939,20851,27605,0,25372,39368,9078,15253,0,0,11975,0,43970,0,0,5048,32379,0,3333,32515,0,2848,7078,2718,1228,2723,15378,0,888,6024,0,2840,1201,9308,0,348,0,0,336,5989,0,315,0,1130,23118,14600,0,0,11574,13057,35844,15809,0,4707,0,282,896,6067,10921,7241,31691,8338,23475,0,0,0,0,0,0,0,0,987,10408,9129,2554,0,0,10499,0,3741,0,0,0,0,56613,2899,0,21964,16952,18609,0,0,3050,23157,0,0,0,5302,4052,24815,5769,0,2289,19830,67067,34730,22298,0,2139,0,12810,5178,49483,6522,0
El Salvador,0,0,0,0,2748,0,4749,0,5564,1104,0,318,0,6850,0,0,2757,765,0,0,101,0,0,4514,0,442,0,0,0,0,0,3922,0,0,0,6655,6188,3295,0,0,0,9491,0,0,888,0,3057,1174,0,0,1396,8231,140,0,0,0,0,0,0,2186,4303,0,0,0,6965,0,267,0,11262,0,0,0,0,0,2995,688,0,0,0,0,0,1584,4621,6017,0,7992,0,0,0,0,0,3427,0,0,0,0,0,0,0,0,11924,0,0,0,0,0,0,0,0,0,0,0,0,0,11816,0,0,0,0,0,0,0,0,0,0,3936,3385,0,0,0,401,0,0,0,8621,0,1004,1826,1260,600,2657,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,3378,3239,0,0,0,0,2291,0,0,0,3636,0,807,0,0,0,0,0,3245,17784,0,0,0,10803,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
